student_code,university_code,company_code,role_title,channel_name,date_key,is_placed,ctc_lpa,interview_rounds,offers_received,days_to_offer
STU006820,UNI026,CMP041,Software Engineer,On-Campus,20241115,1,15.76,2,1,24.0
STU006821,UNI021,CMP042,Cloud Engineer,Direct Application,20250115,1,16.39,4,1,94.0
STU006822,UNI021,CMP075,Frontend Engineer,Recruitment Agency,20250115,1,31.38,5,1,53.0
STU006823,UNI002,CMP073,QA Engineer,Direct Application,20250115,1,18.11,4,2,56.0
STU006824,UNI001,,,Job Portal,20250215,0,,2,0,
STU006825,UNI007,,,Direct Application,20241015,0,,2,0,
STU006826,UNI002,,,Direct Application,20240915,0,,0,0,
STU006827,UNI017,,,Referral,20250215,0,,2,0,
STU006828,UNI002,CMP003,Backend Engineer,Referral,20240915,1,8.13,4,1,21.0
STU006829,UNI029,CMP058,Cloud Engineer,Referral,20250115,1,36.99,5,1,29.0
STU006830,UNI027,,,Recruitment Agency,20250315,0,,0,0,
STU006831,UNI015,,,Job Portal,20240815,0,,1,0,
STU006832,UNI007,CMP029,Cloud Engineer,Referral,20250115,1,12.71,5,1,82.0
STU006833,UNI017,CMP018,Data Scientist,Job Portal,20250315,1,31.02,5,1,74.0
STU006834,UNI020,,,Direct Application,20241015,0,,0,0,
STU006835,UNI029,CMP032,Software Engineer,Referral,20241015,1,38.57,2,1,44.0
STU006836,UNI006,,,Job Portal,20250315,0,,2,0,
STU006837,UNI005,CMP017,QA Engineer,Job Portal,20240815,1,25.9,3,1,57.0
STU006838,UNI028,,,Direct Application,20241015,0,,2,0,
STU006839,UNI018,CMP019,Data Analyst,Job Portal,20240915,1,18.78,2,1,65.0
STU006840,UNI021,,,Job Portal,20250315,0,,2,0,
STU006841,UNI027,,,Job Portal,20250115,0,,0,0,
STU006842,UNI014,CMP009,Product Analyst,On-Campus,20241015,1,28.82,4,1,38.0
STU006843,UNI024,CMP058,Systems Engineer,Direct Application,20250315,1,22.6,4,1,90.0
STU006844,UNI015,CMP005,Frontend Engineer,Job Portal,20240915,1,34.25,2,2,94.0
STU006845,UNI027,,,Referral,20250215,0,,0,0,
STU006846,UNI024,,,Referral,20241015,0,,1,0,
STU006847,UNI007,,,Referral,20241015,0,,2,0,
STU006848,UNI011,,,Direct Application,20241215,0,,1,0,
STU006849,UNI014,CMP011,Cloud Engineer,Job Portal,20241015,1,11.21,1,1,77.0
STU006850,UNI007,,,On-Campus,20241115,0,,1,0,
STU006851,UNI027,,,Job Portal,20241115,0,,2,0,
STU006852,UNI027,,,Referral,20250115,0,,0,0,
STU006853,UNI019,CMP074,Consultant,Job Portal,20250415,1,44.99,4,1,16.0
STU006854,UNI027,,,Job Portal,20240915,0,,0,0,
STU006855,UNI019,CMP033,Consultant,Job Portal,20241115,1,37.21,4,2,50.0
STU006856,UNI020,,,Referral,20241015,0,,0,0,
STU006857,UNI018,CMP036,Operations Associate,Referral,20241015,1,20.67,2,1,56.0
STU006858,UNI025,CMP072,Frontend Engineer,Recruitment Agency,20241015,1,8.72,5,1,8.0
STU006859,UNI009,CMP031,Design Engineer,Job Portal,20250315,1,9.02,2,1,81.0
STU006860,UNI009,CMP039,Business Analyst,Direct Application,20240815,1,9.39,4,1,62.0
STU006861,UNI007,,,Job Portal,20240915,0,,2,0,
STU006862,UNI011,CMP058,Operations Associate,Recruitment Agency,20240815,1,18.27,4,1,26.0
STU006863,UNI002,CMP037,Data Analyst,Recruitment Agency,20250215,1,7.1,4,3,86.0
STU006864,UNI001,,,Referral,20250115,0,,0,0,
STU006865,UNI029,,,Recruitment Agency,20250415,0,,0,0,
STU006866,UNI027,CMP008,QA Engineer,Referral,20250115,1,24.86,3,1,61.0
STU006867,UNI008,,,Referral,20250415,0,,0,0,
STU006868,UNI019,,,Recruitment Agency,20250315,0,,0,0,
STU006869,UNI030,CMP019,Design Engineer,Direct Application,20241215,1,31.99,3,1,7.0
STU006870,UNI022,,,On-Campus,20250415,0,,0,0,
STU006871,UNI011,CMP058,Cloud Engineer,Direct Application,20240915,1,27.14,3,1,31.0
STU006872,UNI006,,,On-Campus,20241015,0,,0,0,
STU006873,UNI030,,,Recruitment Agency,20250415,0,,2,0,
STU006874,UNI004,CMP073,Data Analyst,Recruitment Agency,20250315,1,17.18,3,1,65.0
STU006875,UNI026,CMP065,Operations Associate,Recruitment Agency,20241215,1,11.7,4,2,20.0
STU006876,UNI006,CMP050,Product Analyst,Direct Application,20250415,1,11.24,1,1,83.0
STU006877,UNI028,,,Referral,20250215,0,,2,0,
STU006878,UNI008,CMP044,Consultant,Job Portal,20241215,1,26.9,2,1,24.0
STU006879,UNI010,CMP023,Systems Engineer,Referral,20240815,1,19.27,5,2,71.0
STU006880,UNI014,,,Referral,20250115,0,,2,0,
STU006881,UNI028,CMP016,Backend Engineer,Recruitment Agency,20241115,1,33.62,2,1,65.0
STU006882,UNI024,,,Referral,20250215,0,,0,0,
STU006883,UNI006,CMP016,QA Engineer,Direct Application,20241115,1,23.68,5,1,74.0
STU006884,UNI024,CMP004,QA Engineer,Direct Application,20241015,1,8.74,2,1,67.0
STU006885,UNI004,,,Direct Application,20250315,0,,2,0,
STU006886,UNI027,,,On-Campus,20241015,0,,0,0,
STU006887,UNI013,CMP075,Consultant,Direct Application,20241215,1,25.21,2,1,51.0
STU006888,UNI013,CMP001,Consultant,On-Campus,20250115,1,7.11,1,1,26.0
STU006889,UNI018,CMP028,Product Analyst,On-Campus,20241215,1,25.25,4,1,35.0
STU006890,UNI028,CMP025,Business Analyst,Direct Application,20240815,1,17.6,4,2,90.0
STU006891,UNI011,,,Job Portal,20250415,0,,2,0,
STU006892,UNI020,CMP006,Software Engineer,Recruitment Agency,20241115,1,33.2,3,1,30.0
STU006893,UNI011,CMP070,Data Scientist,Job Portal,20240915,1,29.64,1,1,71.0
STU006894,UNI004,CMP030,Software Engineer,Referral,20241215,1,18.74,3,1,48.0
STU006895,UNI010,,,Job Portal,20250315,0,,1,0,
STU006896,UNI021,CMP040,Frontend Engineer,Direct Application,20240915,1,26.09,2,1,53.0
STU006897,UNI022,,,Referral,20250215,0,,1,0,
STU006898,UNI017,CMP053,QA Engineer,Direct Application,20241215,1,11.03,3,1,25.0
STU006899,UNI003,,,Job Portal,20250315,0,,0,0,
STU006900,UNI001,CMP071,Consultant,Recruitment Agency,20240915,1,19.64,2,2,37.0
STU006901,UNI021,,,On-Campus,20250415,0,,1,0,
STU006902,UNI016,,,Recruitment Agency,20250315,0,,0,0,
STU006903,UNI010,CMP027,Data Scientist,Recruitment Agency,20241215,1,32.65,3,1,83.0
STU006904,UNI005,,,On-Campus,20250215,0,,0,0,
STU006905,UNI015,CMP002,Business Analyst,Referral,20250115,1,12.67,5,1,47.0
STU006906,UNI025,CMP022,Data Scientist,Job Portal,20240815,1,30.46,4,1,8.0
STU006907,UNI015,,,Job Portal,20250415,0,,0,0,
STU006908,UNI020,,,Recruitment Agency,20250315,0,,1,0,
STU006909,UNI022,CMP011,ML Engineer,Recruitment Agency,20250215,1,9.38,2,1,85.0
STU006910,UNI008,CMP038,Consultant,Direct Application,20250315,1,9.13,4,1,80.0
STU006911,UNI018,CMP066,Financial Analyst,Referral,20241015,1,12.95,2,1,14.0
STU006912,UNI013,CMP070,Design Engineer,Referral,20241115,1,21.3,3,1,8.0
STU006913,UNI015,,,On-Campus,20240915,0,,2,0,
STU006914,UNI007,CMP010,Consultant,On-Campus,20250215,1,10.14,5,1,83.0
STU006915,UNI020,CMP037,Consultant,On-Campus,20241215,1,21.8,3,1,67.0
STU006916,UNI012,CMP044,Business Analyst,Direct Application,20250315,1,24.3,4,1,43.0
STU006917,UNI018,CMP073,Financial Analyst,Recruitment Agency,20241115,1,30.55,2,2,62.0
STU006918,UNI015,CMP001,QA Engineer,Job Portal,20241215,1,11.26,2,1,84.0
STU006919,UNI028,,,Recruitment Agency,20250415,0,,1,0,
STU006920,UNI030,,,Referral,20250415,0,,2,0,
STU006921,UNI010,CMP013,Business Analyst,On-Campus,20241215,1,16.42,3,1,63.0
STU006922,UNI016,CMP068,Consultant,Direct Application,20240915,1,21.53,2,1,65.0
STU006923,UNI019,CMP073,Business Analyst,Recruitment Agency,20250415,1,45.17,5,1,31.0
STU006924,UNI030,CMP029,Backend Engineer,Job Portal,20250115,1,13.34,5,2,32.0
STU006925,UNI008,CMP002,Financial Analyst,On-Campus,20250415,1,11.68,5,1,66.0
STU006926,UNI023,CMP006,Cloud Engineer,Recruitment Agency,20250315,1,34.63,5,1,92.0
STU006927,UNI003,,,On-Campus,20240815,0,,0,0,
STU006928,UNI027,,,On-Campus,20250115,0,,2,0,
STU006929,UNI018,CMP046,Frontend Engineer,Job Portal,20240915,1,21.66,4,1,53.0
STU006930,UNI006,CMP002,Backend Engineer,On-Campus,20250415,1,12.02,1,1,60.0
STU006931,UNI011,,,Direct Application,20250415,0,,2,0,
STU006932,UNI026,CMP007,Operations Associate,Job Portal,20241215,1,25.53,5,1,34.0
STU006933,UNI027,,,Referral,20240815,0,,2,0,
STU006934,UNI009,CMP006,Software Engineer,Referral,20240915,1,27.47,5,1,24.0
STU006935,UNI026,CMP057,Financial Analyst,Job Portal,20240815,1,31.77,2,2,33.0
STU006936,UNI013,CMP046,Cloud Engineer,Direct Application,20241015,1,15.82,4,1,55.0
STU006937,UNI004,,,On-Campus,20250315,0,,0,0,
STU006938,UNI011,,,Recruitment Agency,20240915,0,,1,0,
STU006939,UNI030,CMP012,Operations Associate,Recruitment Agency,20240815,1,30.4,2,1,10.0
STU006940,UNI030,,,Referral,20250115,0,,1,0,
STU006941,UNI016,,,On-Campus,20250115,0,,1,0,
STU006942,UNI022,CMP051,Systems Engineer,Job Portal,20250115,1,23.66,2,1,49.0
STU006943,UNI009,CMP046,Product Analyst,Direct Application,20250315,1,20.64,1,1,55.0
STU006944,UNI030,CMP045,Product Analyst,Direct Application,20250215,1,40.83,4,2,27.0
STU006945,UNI002,,,Direct Application,20240915,0,,2,0,
STU006946,UNI029,,,Job Portal,20241015,0,,1,0,
STU006947,UNI005,CMP062,ML Engineer,Recruitment Agency,20250415,1,21.31,5,2,42.0
STU006948,UNI012,,,Recruitment Agency,20241215,0,,1,0,
STU006949,UNI023,CMP006,Cloud Engineer,Recruitment Agency,20241215,1,28.36,2,1,49.0
STU006950,UNI030,CMP026,Operations Associate,Job Portal,20250115,1,28.12,3,1,33.0
STU006951,UNI014,,,Recruitment Agency,20241215,0,,0,0,
STU006952,UNI003,,,Job Portal,20250415,0,,0,0,
STU006953,UNI005,,,On-Campus,20250215,0,,2,0,
STU006954,UNI006,CMP058,ML Engineer,On-Campus,20241115,1,49.84,5,1,11.0
STU006955,UNI025,CMP018,QA Engineer,Referral,20240815,1,24.05,1,2,72.0
STU006956,UNI030,CMP041,Backend Engineer,Direct Application,20250115,1,17.32,1,1,36.0
STU006957,UNI024,CMP052,Financial Analyst,Job Portal,20250115,1,20.34,5,1,25.0
STU006958,UNI016,,,Direct Application,20250215,0,,2,0,
STU006959,UNI025,,,Recruitment Agency,20250215,0,,0,0,
STU006960,UNI001,CMP064,ML Engineer,Job Portal,20250415,1,23.95,4,2,26.0
STU006961,UNI004,,,Recruitment Agency,20240915,0,,2,0,
STU006962,UNI016,CMP022,Data Scientist,On-Campus,20240815,1,32.7,1,1,20.0
STU006963,UNI013,,,Direct Application,20240915,0,,2,0,
STU006964,UNI029,,,On-Campus,20250115,0,,2,0,
STU006965,UNI002,,,Job Portal,20250315,0,,1,0,
STU006966,UNI005,,,On-Campus,20250215,0,,1,0,
STU006967,UNI029,CMP048,Data Scientist,Direct Application,20240815,1,38.93,3,1,14.0
STU006968,UNI001,,,Job Portal,20250415,0,,1,0,
STU006969,UNI023,CMP048,ML Engineer,On-Campus,20250215,1,27.11,1,1,36.0
STU006970,UNI020,,,Direct Application,20241015,0,,2,0,
STU006971,UNI007,,,On-Campus,20250115,0,,0,0,
STU006972,UNI013,CMP021,QA Engineer,Referral,20250315,1,13.74,5,1,67.0
STU006973,UNI030,CMP038,Business Analyst,Referral,20250415,1,11.67,2,1,71.0
STU006974,UNI029,,,Recruitment Agency,20250415,0,,1,0,
STU006975,UNI023,CMP063,QA Engineer,Recruitment Agency,20240815,1,21.37,1,2,81.0
STU006976,UNI028,,,On-Campus,20250115,0,,1,0,
STU006977,UNI030,,,Recruitment Agency,20250415,0,,1,0,
STU006978,UNI028,,,Job Portal,20241215,0,,0,0,
STU006979,UNI004,,,Direct Application,20250115,0,,0,0,
STU006980,UNI004,,,Recruitment Agency,20241115,0,,2,0,
STU006981,UNI004,,,Job Portal,20241015,0,,0,0,
STU006982,UNI027,CMP013,Operations Associate,Job Portal,20250415,1,11.23,2,1,75.0
STU006983,UNI014,CMP055,Software Engineer,Job Portal,20250215,1,30.65,3,1,45.0
STU006984,UNI028,CMP008,ML Engineer,Referral,20241015,1,39.61,3,1,48.0
STU006985,UNI019,CMP002,Financial Analyst,Direct Application,20250215,1,13.6,1,1,75.0
STU006986,UNI005,,,On-Campus,20241215,0,,0,0,
STU006987,UNI024,CMP021,Systems Engineer,Job Portal,20250315,1,12.97,5,1,70.0
STU006988,UNI015,CMP036,Backend Engineer,Referral,20241015,1,55.82,5,1,68.0
STU006989,UNI015,,,Job Portal,20240915,0,,1,0,
STU006990,UNI020,CMP075,Data Analyst,Direct Application,20250415,1,40.03,5,2,79.0
STU006991,UNI019,,,Referral,20250315,0,,2,0,
STU006992,UNI004,,,Job Portal,20241015,0,,0,0,
STU006993,UNI011,,,Recruitment Agency,20241215,0,,2,0,
STU006994,UNI023,CMP064,Product Analyst,Job Portal,20241115,1,19.51,5,1,11.0
STU006995,UNI003,,,Referral,20250415,0,,1,0,
STU006996,UNI007,,,Job Portal,20250315,0,,2,0,
STU006997,UNI004,,,On-Campus,20240915,0,,1,0,
STU006998,UNI018,CMP045,Backend Engineer,Referral,20250115,1,31.65,4,2,7.0
STU006999,UNI027,,,Job Portal,20250115,0,,0,0,
STU007000,UNI028,CMP080,Financial Analyst,On-Campus,20250215,1,10.21,5,1,15.0
STU007001,UNI029,CMP038,Operations Associate,Recruitment Agency,20241015,1,8.61,3,1,34.0
STU007002,UNI014,CMP016,Business Analyst,On-Campus,20250415,1,19.75,3,1,53.0
STU007003,UNI003,CMP040,Design Engineer,Recruitment Agency,20241015,1,35.12,4,1,17.0
STU007004,UNI025,,,On-Campus,20250115,0,,1,0,
STU007005,UNI019,CMP005,Design Engineer,Recruitment Agency,20240915,1,43.66,4,2,72.0
STU007006,UNI011,CMP001,Data Scientist,Referral,20250115,1,11.59,4,2,51.0
STU007007,UNI002,CMP060,Cloud Engineer,On-Campus,20250415,1,9.91,4,1,93.0
STU007008,UNI013,,,Referral,20240915,0,,1,0,
STU007009,UNI030,CMP004,Product Analyst,Job Portal,20240915,1,11.3,3,2,72.0
STU007010,UNI005,CMP019,Business Analyst,Direct Application,20250415,1,32.56,5,1,48.0
STU007011,UNI003,,,On-Campus,20241115,0,,1,0,
STU007012,UNI009,,,On-Campus,20241215,0,,2,0,
STU007013,UNI019,,,Job Portal,20240815,0,,2,0,
STU007014,UNI012,CMP066,Design Engineer,On-Campus,20241215,1,9.59,3,1,89.0
STU007015,UNI020,CMP050,QA Engineer,Direct Application,20250415,1,11.96,3,1,65.0
STU007016,UNI005,CMP078,Frontend Engineer,Referral,20240815,1,16.57,2,1,29.0
STU007017,UNI018,CMP031,Frontend Engineer,On-Campus,20241015,1,8.73,2,1,92.0
STU007018,UNI005,CMP070,ML Engineer,On-Campus,20241215,1,55.25,3,1,83.0
STU007019,UNI009,CMP055,Systems Engineer,Recruitment Agency,20250415,1,31.52,1,2,14.0
STU007020,UNI013,,,Job Portal,20250215,0,,1,0,
STU007021,UNI007,CMP036,Systems Engineer,Job Portal,20241215,1,22.94,3,1,7.0
STU007022,UNI024,CMP075,QA Engineer,On-Campus,20250215,1,22.08,2,1,67.0
STU007023,UNI016,CMP034,Design Engineer,Job Portal,20240815,1,16.33,4,1,59.0
STU007024,UNI001,,,Recruitment Agency,20250315,0,,1,0,
STU007025,UNI018,CMP062,Data Analyst,On-Campus,20240915,1,8.24,2,1,49.0
STU007026,UNI012,CMP070,Operations Associate,On-Campus,20240815,1,14.16,3,1,42.0
STU007027,UNI028,,,Referral,20240915,0,,0,0,
STU007028,UNI029,CMP008,Software Engineer,Referral,20241015,1,33.01,1,1,26.0
STU007029,UNI004,CMP060,Financial Analyst,Direct Application,20250115,1,9.81,1,1,20.0
STU007030,UNI022,CMP017,Consultant,Recruitment Agency,20241115,1,15.56,1,1,15.0
STU007031,UNI002,CMP063,QA Engineer,Referral,20250315,1,17.83,5,2,25.0
STU007032,UNI010,CMP058,ML Engineer,Recruitment Agency,20241115,1,28.79,3,1,78.0
STU007033,UNI002,,,Direct Application,20241015,0,,2,0,
STU007034,UNI014,,,Recruitment Agency,20241215,0,,0,0,
STU007035,UNI001,,,Job Portal,20250315,0,,1,0,
STU007036,UNI010,CMP003,Software Engineer,Job Portal,20250315,1,7.73,2,1,27.0
STU007037,UNI022,CMP066,Data Analyst,On-Campus,20250415,1,10.32,2,2,62.0
STU007038,UNI016,,,Direct Application,20241115,0,,2,0,
STU007039,UNI011,CMP065,Software Engineer,Direct Application,20241015,1,8.43,2,1,58.0
STU007040,UNI012,CMP021,Frontend Engineer,On-Campus,20250315,1,8.98,2,1,49.0
STU007041,UNI010,,,Referral,20250315,0,,1,0,
STU007042,UNI018,,,Recruitment Agency,20241115,0,,1,0,
STU007043,UNI005,,,Recruitment Agency,20241115,0,,2,0,
STU007044,UNI022,,,Job Portal,20250115,0,,2,0,
STU007045,UNI020,CMP026,Data Scientist,Direct Application,20241115,1,34.28,1,1,74.0
STU007046,UNI029,CMP074,Data Scientist,On-Campus,20241115,1,30.8,3,1,91.0
STU007047,UNI023,,,Referral,20250315,0,,0,0,
STU007048,UNI025,CMP029,Software Engineer,Direct Application,20241215,1,9.35,4,1,93.0
STU007049,UNI022,CMP043,Data Analyst,On-Campus,20241015,1,19.79,3,1,83.0
STU007050,UNI001,,,Recruitment Agency,20241115,0,,0,0,
STU007051,UNI023,,,Job Portal,20240915,0,,0,0,
STU007052,UNI003,CMP029,Software Engineer,Direct Application,20240815,1,10.33,5,1,83.0
STU007053,UNI025,CMP075,Cloud Engineer,Recruitment Agency,20250315,1,40.79,5,2,75.0
STU007054,UNI015,,,Referral,20250215,0,,0,0,
STU007055,UNI005,CMP056,Data Scientist,On-Campus,20241015,1,53.43,1,2,43.0
STU007056,UNI015,,,On-Campus,20250415,0,,1,0,
STU007057,UNI014,CMP036,Consultant,Referral,20241015,1,28.15,2,1,37.0
STU007058,UNI015,CMP014,Design Engineer,Recruitment Agency,20240915,1,13.62,5,1,34.0
STU007059,UNI003,CMP053,Software Engineer,Direct Application,20250115,1,15.41,5,2,7.0
STU007060,UNI024,CMP036,Consultant,Direct Application,20250215,1,30.01,1,1,86.0
STU007061,UNI010,,,Direct Application,20250115,0,,2,0,
STU007062,UNI013,CMP080,Backend Engineer,Recruitment Agency,20240915,1,16.09,2,1,74.0
STU007063,UNI019,,,Referral,20241215,0,,0,0,
STU007064,UNI014,,,On-Campus,20250115,0,,2,0,
STU007065,UNI001,CMP032,Financial Analyst,Referral,20240915,1,32.2,3,1,39.0
STU007066,UNI027,,,Direct Application,20241215,0,,2,0,
STU007067,UNI023,CMP019,Data Analyst,On-Campus,20250415,1,17.71,5,1,63.0
STU007068,UNI017,CMP047,Consultant,On-Campus,20250315,1,29.65,3,1,69.0
STU007069,UNI027,CMP029,ML Engineer,Referral,20241015,1,14.56,2,1,21.0
STU007070,UNI014,CMP035,Operations Associate,Job Portal,20250115,1,17.16,5,1,93.0
STU007071,UNI024,CMP051,Data Scientist,Job Portal,20241015,1,32.97,4,1,90.0
STU007072,UNI029,CMP076,Design Engineer,Job Portal,20250115,1,8.01,5,2,76.0
STU007073,UNI018,CMP051,Operations Associate,Direct Application,20250415,1,14.67,3,1,78.0
STU007074,UNI021,CMP070,Design Engineer,On-Campus,20241215,1,29.16,2,1,7.0
STU007075,UNI024,CMP073,Backend Engineer,Recruitment Agency,20240815,1,33.93,3,1,12.0
STU007076,UNI008,CMP074,Software Engineer,Job Portal,20250215,1,40.75,5,1,17.0
STU007077,UNI013,CMP080,Software Engineer,Recruitment Agency,20250415,1,10.51,5,1,66.0
STU007078,UNI006,CMP047,Business Analyst,Direct Application,20250415,1,36.51,1,1,79.0
STU007079,UNI030,CMP069,Product Analyst,Direct Application,20250315,1,15.27,1,4,62.0
STU007080,UNI016,,,Recruitment Agency,20241115,0,,2,0,
STU007081,UNI002,CMP072,Data Analyst,On-Campus,20250415,1,8.99,5,1,24.0
STU007082,UNI008,CMP016,Backend Engineer,Recruitment Agency,20250315,1,31.62,1,1,76.0
STU007083,UNI025,,,Direct Application,20250215,0,,2,0,
STU007084,UNI013,CMP017,Frontend Engineer,Referral,20241015,1,24.86,1,1,83.0
STU007085,UNI002,CMP036,Software Engineer,Recruitment Agency,20241115,1,19.71,3,1,64.0
STU007086,UNI023,CMP059,Business Analyst,Referral,20250215,1,16.12,5,1,79.0
STU007087,UNI022,CMP069,Software Engineer,Job Portal,20241215,1,6.13,5,3,66.0
STU007088,UNI001,,,Recruitment Agency,20241015,0,,2,0,
STU007089,UNI030,CMP041,Data Analyst,Recruitment Agency,20250115,1,13.19,4,1,68.0
STU007090,UNI009,,,Referral,20240915,0,,1,0,
STU007091,UNI023,CMP007,Consultant,On-Campus,20250315,1,22.06,3,1,88.0
STU007092,UNI005,CMP022,Consultant,Recruitment Agency,20240815,1,48.15,1,2,39.0
STU007093,UNI016,,,Direct Application,20250315,0,,1,0,
STU007094,UNI015,,,Direct Application,20250315,0,,2,0,
STU007095,UNI004,CMP014,Business Analyst,Direct Application,20250115,1,6.14,1,2,47.0
STU007096,UNI023,CMP071,Product Analyst,Referral,20240815,1,21.46,1,3,50.0
STU007097,UNI025,CMP031,Systems Engineer,Direct Application,20250115,1,9.33,2,1,7.0
STU007098,UNI007,CMP072,Systems Engineer,On-Campus,20240915,1,7.9,1,2,60.0
STU007099,UNI029,,,Direct Application,20241015,0,,1,0,
STU007100,UNI002,,,On-Campus,20250315,0,,2,0,
STU007101,UNI020,CMP031,Consultant,Referral,20240815,1,16.57,4,2,74.0
STU007102,UNI015,,,Referral,20250115,0,,0,0,
STU007103,UNI015,CMP006,Data Analyst,Direct Application,20241015,1,41.86,5,1,40.0
STU007104,UNI024,,,On-Campus,20250215,0,,2,0,
STU007105,UNI030,,,Job Portal,20241015,0,,0,0,
STU007106,UNI021,CMP068,Backend Engineer,Job Portal,20240815,1,26.92,3,1,62.0
STU007107,UNI021,CMP009,ML Engineer,Recruitment Agency,20241115,1,37.02,5,1,76.0
STU007108,UNI010,CMP063,Data Scientist,Recruitment Agency,20250215,1,25.52,2,1,57.0
STU007109,UNI021,,,Recruitment Agency,20240915,0,,0,0,
STU007110,UNI009,CMP018,Product Analyst,On-Campus,20250315,1,24.19,5,1,38.0
STU007111,UNI009,CMP029,Cloud Engineer,Job Portal,20240815,1,14.25,1,1,13.0
STU007112,UNI014,,,Direct Application,20240915,0,,1,0,
STU007113,UNI002,CMP050,Product Analyst,Job Portal,20240915,1,5.33,3,1,47.0
STU007114,UNI025,,,Recruitment Agency,20241015,0,,2,0,
STU007115,UNI022,CMP023,Cloud Engineer,On-Campus,20241015,1,28.51,3,1,46.0
STU007116,UNI018,CMP015,Business Analyst,Direct Application,20241115,1,28.55,5,2,28.0
STU007117,UNI026,CMP023,Frontend Engineer,Referral,20241015,1,44.7,4,2,79.0
STU007118,UNI002,CMP028,Business Analyst,Direct Application,20250215,1,27.53,1,1,52.0
STU007119,UNI002,,,On-Campus,20250115,0,,2,0,
STU007120,UNI006,CMP004,ML Engineer,Direct Application,20241015,1,9.95,5,1,34.0
STU007121,UNI004,,,On-Campus,20250215,0,,0,0,
STU007122,UNI002,,,Recruitment Agency,20241215,0,,2,0,
STU007123,UNI014,CMP047,Financial Analyst,Referral,20241115,1,25.48,2,1,30.0
STU007124,UNI010,CMP027,ML Engineer,Job Portal,20241015,1,26.56,3,1,9.0
STU007125,UNI019,CMP017,Frontend Engineer,Job Portal,20241015,1,21.79,4,2,93.0
STU007126,UNI020,CMP036,Cloud Engineer,Job Portal,20241115,1,44.64,3,1,86.0
STU007127,UNI012,CMP035,Design Engineer,Direct Application,20250415,1,28.95,2,1,32.0
STU007128,UNI028,CMP064,Financial Analyst,Direct Application,20241015,1,17.94,4,1,65.0
STU007129,UNI001,,,On-Campus,20240815,0,,2,0,
STU007130,UNI028,CMP010,Operations Associate,Referral,20250215,1,6.58,4,2,62.0
STU007131,UNI015,,,Direct Application,20250115,0,,1,0,
STU007132,UNI022,CMP038,Data Analyst,Direct Application,20240815,1,8.64,4,1,73.0
STU007133,UNI017,,,Recruitment Agency,20250215,0,,1,0,
STU007134,UNI001,,,Job Portal,20241115,0,,2,0,
STU007135,UNI001,CMP005,Consultant,Direct Application,20250415,1,18.34,2,1,40.0
STU007136,UNI013,CMP004,Product Analyst,Job Portal,20240815,1,7.21,2,1,79.0
STU007137,UNI027,CMP015,Financial Analyst,Recruitment Agency,20241015,1,20.76,1,1,77.0
STU007138,UNI025,CMP029,Design Engineer,Referral,20241215,1,10.26,2,1,59.0
STU007139,UNI011,CMP073,ML Engineer,Direct Application,20250115,1,28.25,2,1,16.0
STU007140,UNI005,,,Job Portal,20240915,0,,1,0,
STU007141,UNI020,CMP051,Product Analyst,Direct Application,20241115,1,49.71,1,1,17.0
