student_code,gender,degree,major,cgpa_band,prior_internship
STU006447,Male,B.Tech,Civil,8-9,False
STU006448,Male,MBA,Finance,9+,False
STU006449,Male,MCA,Computer Applications,8-9,False
STU006450,Female,MCA,Computer Applications,9+,False
STU006451,Female,MCA,Computer Applications,8-9,False
STU006452,Female,B.Tech,Civil,8-9,True
STU006453,Female,MCA,Computer Applications,7-8,True
STU006454,Female,MBA,Marketing,9+,True
STU006455,Female,MBA,Finance,7-8,True
STU006456,Male,MBA,Marketing,<7,False
STU006457,Female,MCA,Computer Applications,7-8,True
STU006458,Male,MCA,Computer Applications,7-8,True
STU006459,Male,M.Tech,Computer Science,7-8,True
STU006460,Male,MCA,Computer Applications,8-9,True
STU006461,Male,MCA,Computer Applications,9+,False
STU006462,Male,MCA,Computer Applications,8-9,True
STU006463,Male,B.Tech,Civil,8-9,True
STU006464,Male,M.Tech,VLSI,7-8,False
STU006465,Male,MBA,Finance,<7,True
STU006466,Female,MBA,Finance,<7,False
STU006467,Female,MBA,Operations,8-9,True
STU006468,Female,M.Tech,VLSI,8-9,False
STU006469,Male,M.Tech,VLSI,7-8,False
STU006470,Female,MCA,Computer Applications,<7,False
STU006471,Male,B.Tech,Information Technology,8-9,True
STU006472,Female,B.Tech,Computer Science,8-9,True
STU006473,Male,MBA,Finance,7-8,True
STU006474,Male,MBA,Marketing,8-9,True
STU006475,Female,MBA,Operations,9+,False
STU006476,Female,B.Tech,Computer Science,8-9,True
STU006477,Female,MBA,Marketing,7-8,False
STU006478,Male,B.Tech,Electronics,<7,False
STU006479,Male,MBA,Marketing,7-8,False
STU006480,Male,M.Tech,VLSI,<7,True
STU006481,Male,MBA,Finance,8-9,False
STU006482,Female,M.Tech,Computer Science,<7,True
STU006483,Male,M.Tech,VLSI,8-9,False
STU006484,Female,MCA,Computer Applications,7-8,False
STU006485,Female,MBA,Marketing,7-8,False
STU006486,Male,M.Tech,Computer Science,<7,True
STU006487,Female,M.Tech,Computer Science,7-8,False
STU006488,Male,MBA,Marketing,8-9,True
STU006489,Male,B.Tech,Civil,8-9,False
STU006490,Female,B.Tech,Civil,7-8,False
STU006491,Male,MBA,Operations,9+,True
STU006492,Male,B.Tech,Electronics,9+,False
STU006493,Male,M.Tech,Data Science,7-8,False
STU006494,Female,M.Tech,VLSI,8-9,False
STU006495,Female,MCA,Computer Applications,8-9,True
STU006496,Male,M.Tech,Computer Science,7-8,False
STU006497,Male,M.Tech,Data Science,<7,True
STU006498,Female,B.Tech,Civil,8-9,False
STU006499,Male,MCA,Computer Applications,<7,True
STU006500,Male,M.Tech,Computer Science,7-8,False
STU006501,Male,MCA,Computer Applications,9+,True
STU006502,Male,MCA,Computer Applications,7-8,False
STU006503,Female,B.Tech,Information Technology,<7,True
STU006504,Male,B.Tech,Computer Science,9+,False
STU006505,Male,B.Tech,Electronics,<7,False
STU006506,Female,M.Tech,Computer Science,7-8,False
STU006507,Male,MCA,Computer Applications,8-9,True
STU006508,Male,MBA,Operations,9+,False
STU006509,Male,B.Tech,Computer Science,9+,False
STU006510,Male,M.Tech,Computer Science,8-9,True
STU006511,Male,MCA,Computer Applications,7-8,False
STU006512,Female,B.Tech,Information Technology,8-9,True
STU006513,Female,MCA,Computer Applications,7-8,False
STU006514,Female,MBA,Finance,7-8,False
STU006515,Male,B.Tech,Electronics,7-8,True
STU006516,Female,MBA,Marketing,8-9,False
STU006517,Female,B.Tech,Electronics,7-8,False
STU006518,Male,M.Tech,Data Science,7-8,False
STU006519,Male,MCA,Computer Applications,<7,False
STU006520,Female,MBA,Finance,7-8,True
STU006521,Male,B.Tech,Electronics,7-8,False
STU006522,Female,MBA,Marketing,7-8,True
STU006523,Female,B.Tech,Computer Science,8-9,True
STU006524,Male,M.Tech,Computer Science,7-8,True
STU006525,Female,MBA,Finance,7-8,False
STU006526,Male,MBA,Operations,8-9,False
STU006527,Male,B.Tech,Mechanical,<7,False
STU006528,Female,MBA,Marketing,<7,False
STU006529,Female,MBA,Operations,8-9,False
STU006530,Female,MCA,Computer Applications,<7,False
STU006531,Female,B.Tech,Computer Science,<7,True
STU006532,Female,B.Tech,Information Technology,8-9,False
STU006533,Male,M.Tech,Computer Science,8-9,True
STU006534,Male,MBA,Marketing,9+,False
STU006535,Male,MCA,Computer Applications,7-8,False
STU006536,Female,MBA,Finance,7-8,False
STU006537,Female,B.Tech,Mechanical,8-9,False
STU006538,Female,MBA,Marketing,9+,True
STU006539,Male,MCA,Computer Applications,7-8,True
STU006540,Female,MBA,Operations,9+,False
STU006541,Male,MBA,Finance,7-8,True
STU006542,Female,MCA,Computer Applications,7-8,True
STU006543,Female,MCA,Computer Applications,<7,True
STU006544,Female,B.Tech,Civil,9+,True
STU006545,Male,B.Tech,Computer Science,<7,True
STU006546,Male,MBA,Marketing,9+,True
STU006547,Female,MCA,Computer Applications,7-8,False
STU006548,Female,B.Tech,Information Technology,7-8,False
STU006549,Male,MCA,Computer Applications,<7,False
STU006550,Female,B.Tech,Computer Science,9+,False
STU006551,Male,MBA,Operations,9+,False
STU006552,Male,MBA,Finance,<7,False
STU006553,Male,MCA,Computer Applications,8-9,False
STU006554,Female,MBA,Finance,7-8,False
STU006555,Male,B.Tech,Computer Science,8-9,True
STU006556,Male,B.Tech,Computer Science,7-8,False
STU006557,Male,M.Tech,VLSI,7-8,True
STU006558,Male,B.Tech,Electronics,8-9,False
STU006559,Male,MCA,Computer Applications,8-9,True
STU006560,Female,MBA,Operations,<7,True
STU006561,Male,M.Tech,Computer Science,7-8,False
STU006562,Female,B.Tech,Electronics,8-9,False
STU006563,Male,B.Tech,Information Technology,7-8,False
STU006564,Male,MCA,Computer Applications,8-9,False
STU006565,Male,MCA,Computer Applications,7-8,False
STU006566,Male,MBA,Finance,7-8,False
STU006567,Female,MBA,Finance,7-8,True
STU006568,Male,B.Tech,Mechanical,7-8,False
STU006569,Female,B.Tech,Computer Science,<7,False
STU006570,Male,M.Tech,VLSI,9+,True
STU006571,Female,M.Tech,VLSI,<7,False
STU006572,Male,B.Tech,Electronics,7-8,False
STU006573,Male,MBA,Finance,8-9,False
STU006574,Male,MBA,Marketing,8-9,False
STU006575,Female,MCA,Computer Applications,<7,False
STU006576,Female,M.Tech,Computer Science,8-9,False
STU006577,Female,MCA,Computer Applications,<7,True
STU006578,Male,MCA,Computer Applications,7-8,False
STU006579,Male,B.Tech,Computer Science,8-9,True
STU006580,Male,B.Tech,Mechanical,7-8,False
STU006581,Female,B.Tech,Information Technology,8-9,True
STU006582,Female,M.Tech,VLSI,8-9,False
STU006583,Female,M.Tech,Data Science,8-9,False
STU006584,Male,B.Tech,Civil,8-9,False
STU006585,Female,M.Tech,VLSI,9+,False
STU006586,Male,B.Tech,Civil,8-9,True
STU006587,Male,M.Tech,Data Science,7-8,False
STU006588,Male,MBA,Operations,8-9,False
STU006589,Male,B.Tech,Computer Science,8-9,False
STU006590,Female,MBA,Operations,8-9,False
STU006591,Male,B.Tech,Mechanical,<7,False
STU006592,Male,B.Tech,Mechanical,9+,False
STU006593,Male,MBA,Finance,8-9,False
STU006594,Male,MBA,Operations,7-8,False
STU006595,Male,MBA,Finance,8-9,False
STU006596,Female,MBA,Finance,<7,False
STU006597,Female,MCA,Computer Applications,7-8,False
STU006598,Female,B.Tech,Mechanical,8-9,False
STU006599,Male,B.Tech,Computer Science,9+,False
STU006600,Male,B.Tech,Mechanical,<7,False
STU006601,Male,MBA,Operations,8-9,False
STU006602,Male,MCA,Computer Applications,8-9,False
STU006603,Female,B.Tech,Information Technology,8-9,False
STU006604,Female,MBA,Marketing,8-9,False
STU006605,Female,B.Tech,Mechanical,<7,False
STU006606,Male,B.Tech,Civil,8-9,True
STU006607,Female,MCA,Computer Applications,7-8,False
STU006608,Male,M.Tech,VLSI,<7,False
STU006609,Male,MBA,Finance,8-9,True
STU006610,Female,MCA,Computer Applications,7-8,True
STU006611,Male,M.Tech,VLSI,9+,True
STU006612,Male,B.Tech,Electronics,9+,True
STU006613,Male,B.Tech,Electronics,9+,True
STU006614,Female,MCA,Computer Applications,7-8,False
STU006615,Female,B.Tech,Information Technology,7-8,False
STU006616,Female,MCA,Computer Applications,<7,True
STU006617,Male,B.Tech,Computer Science,7-8,False
STU006618,Male,MBA,Marketing,7-8,False
STU006619,Male,MCA,Computer Applications,8-9,True
STU006620,Male,MCA,Computer Applications,7-8,True
STU006621,Male,MCA,Computer Applications,7-8,False
STU006622,Male,B.Tech,Civil,7-8,False
STU006623,Male,B.Tech,Mechanical,7-8,False
STU006624,Female,MCA,Computer Applications,8-9,False
STU006625,Female,MCA,Computer Applications,7-8,False
STU006626,Female,MCA,Computer Applications,8-9,True
STU006627,Female,M.Tech,VLSI,8-9,False
STU006628,Male,B.Tech,Information Technology,7-8,False
STU006629,Male,M.Tech,VLSI,<7,False
STU006630,Male,B.Tech,Computer Science,8-9,False
STU006631,Female,M.Tech,VLSI,9+,True
STU006632,Male,B.Tech,Electronics,7-8,True
STU006633,Male,M.Tech,Data Science,7-8,False
STU006634,Female,MCA,Computer Applications,<7,False
STU006635,Male,M.Tech,VLSI,<7,True
STU006636,Male,MCA,Computer Applications,8-9,False
STU006637,Male,M.Tech,VLSI,<7,True
STU006638,Female,M.Tech,VLSI,7-8,False
STU006639,Male,MBA,Operations,7-8,False
STU006640,Female,M.Tech,Data Science,7-8,True
STU006641,Male,M.Tech,Data Science,<7,True
STU006642,Male,MBA,Finance,8-9,False
STU006643,Female,M.Tech,VLSI,9+,False
STU006644,Female,MCA,Computer Applications,7-8,False
STU006645,Male,MBA,Marketing,7-8,False
STU006646,Male,B.Tech,Mechanical,9+,False
STU006647,Female,M.Tech,Computer Science,<7,True
STU006648,Male,MCA,Computer Applications,9+,False
STU006649,Female,B.Tech,Computer Science,7-8,False
STU006650,Male,MCA,Computer Applications,9+,False
STU006651,Male,MCA,Computer Applications,8-9,False
STU006652,Male,M.Tech,VLSI,7-8,True
STU006653,Male,MBA,Marketing,<7,True
STU006654,Male,MCA,Computer Applications,8-9,True
STU006655,Male,M.Tech,Computer Science,7-8,False
STU006656,Female,MBA,Finance,7-8,False
STU006657,Male,MBA,Marketing,<7,True
STU006658,Female,MBA,Operations,8-9,True
STU006659,Male,MCA,Computer Applications,9+,True
STU006660,Male,B.Tech,Information Technology,7-8,True
STU006661,Male,M.Tech,Computer Science,7-8,False
STU006662,Male,MCA,Computer Applications,8-9,False
STU006663,Female,M.Tech,VLSI,7-8,False
STU006664,Male,MBA,Marketing,7-8,True
STU006665,Male,B.Tech,Computer Science,<7,False
STU006666,Female,MCA,Computer Applications,7-8,True
STU006667,Female,B.Tech,Mechanical,9+,False
STU006668,Male,MCA,Computer Applications,8-9,False
STU006669,Male,M.Tech,Data Science,7-8,False
STU006670,Female,MCA,Computer Applications,7-8,True
STU006671,Female,MBA,Finance,8-9,True
STU006672,Female,MCA,Computer Applications,<7,True
STU006673,Female,MBA,Finance,<7,True
STU006674,Female,M.Tech,Computer Science,7-8,False
STU006675,Female,B.Tech,Electronics,7-8,False
STU006676,Female,MCA,Computer Applications,7-8,False
STU006677,Male,MBA,Operations,9+,False
STU006678,Male,MCA,Computer Applications,7-8,False
STU006679,Female,MCA,Computer Applications,8-9,False
STU006680,Male,B.Tech,Information Technology,7-8,False
STU006681,Female,MCA,Computer Applications,7-8,True
STU006682,Male,B.Tech,Civil,7-8,True
STU006683,Male,M.Tech,VLSI,8-9,False
STU006684,Male,M.Tech,VLSI,8-9,True
STU006685,Male,B.Tech,Computer Science,7-8,True
STU006686,Female,M.Tech,Data Science,7-8,True
STU006687,Female,B.Tech,Information Technology,7-8,True
STU006688,Male,MBA,Finance,7-8,True
STU006689,Female,MBA,Marketing,7-8,False
STU006690,Male,M.Tech,Data Science,<7,False
STU006691,Male,M.Tech,Computer Science,<7,True
STU006692,Male,B.Tech,Computer Science,8-9,False
STU006693,Male,MBA,Marketing,<7,False
STU006694,Male,B.Tech,Civil,7-8,False
STU006695,Male,B.Tech,Civil,7-8,True
STU006696,Male,MBA,Finance,9+,True
STU006697,Male,MBA,Finance,9+,False
STU006698,Female,B.Tech,Mechanical,<7,False
STU006699,Male,MBA,Operations,7-8,False
STU006700,Female,M.Tech,Data Science,7-8,False
STU006701,Female,B.Tech,Electronics,8-9,True
STU006702,Male,M.Tech,Data Science,<7,False
STU006703,Male,MCA,Computer Applications,7-8,False
STU006704,Male,M.Tech,Computer Science,9+,False
STU006705,Male,MBA,Operations,9+,False
STU006706,Female,MBA,Finance,7-8,True
STU006707,Female,M.Tech,Computer Science,8-9,False
STU006708,Female,MCA,Computer Applications,8-9,False
STU006709,Male,B.Tech,Electronics,7-8,True
STU006710,Female,MBA,Operations,8-9,True
STU006711,Female,B.Tech,Mechanical,9+,False
STU006712,Male,MCA,Computer Applications,7-8,True
STU006713,Male,B.Tech,Computer Science,7-8,False
STU006714,Male,B.Tech,Civil,9+,False
STU006715,Male,M.Tech,Computer Science,7-8,False
STU006716,Male,MCA,Computer Applications,7-8,True
STU006717,Male,B.Tech,Computer Science,8-9,True
STU006718,Male,M.Tech,Computer Science,7-8,False
STU006719,Male,MBA,Operations,8-9,False
STU006720,Male,B.Tech,Mechanical,8-9,False
STU006721,Male,MBA,Finance,7-8,True
STU006722,Female,MCA,Computer Applications,7-8,False
STU006723,Male,MCA,Computer Applications,8-9,False
STU006724,Female,B.Tech,Computer Science,8-9,False
STU006725,Female,MCA,Computer Applications,9+,False
STU006726,Male,MBA,Operations,7-8,False
STU006727,Female,M.Tech,Data Science,7-8,True
STU006728,Female,MCA,Computer Applications,7-8,True
STU006729,Male,B.Tech,Electronics,8-9,False
STU006730,Female,MCA,Computer Applications,8-9,False
STU006731,Female,MBA,Operations,7-8,False
STU006732,Male,B.Tech,Electronics,7-8,True
STU006733,Male,B.Tech,Mechanical,7-8,False
STU006734,Female,M.Tech,VLSI,8-9,True
STU006735,Male,MBA,Marketing,8-9,True
STU006736,Male,B.Tech,Mechanical,7-8,True
STU006737,Male,B.Tech,Electronics,8-9,False
STU006738,Male,M.Tech,VLSI,8-9,False
STU006739,Female,B.Tech,Civil,8-9,False
STU006740,Female,B.Tech,Electronics,7-8,False
STU006741,Female,B.Tech,Computer Science,7-8,False
STU006742,Male,MCA,Computer Applications,8-9,False
STU006743,Female,M.Tech,Computer Science,8-9,False
STU006744,Male,MCA,Computer Applications,8-9,False
STU006745,Male,M.Tech,VLSI,8-9,True
STU006746,Male,MBA,Finance,<7,True
STU006747,Male,MCA,Computer Applications,7-8,True
STU006748,Female,B.Tech,Civil,8-9,True
STU006749,Male,B.Tech,Electronics,7-8,True
STU006750,Female,B.Tech,Computer Science,<7,False
STU006751,Female,B.Tech,Electronics,9+,True
STU006752,Male,B.Tech,Mechanical,7-8,False
STU006753,Female,MBA,Finance,8-9,False
STU006754,Female,B.Tech,Computer Science,7-8,True
STU006755,Male,MCA,Computer Applications,7-8,True
STU006756,Female,MBA,Marketing,<7,True
STU006757,Male,M.Tech,Data Science,7-8,True
STU006758,Female,M.Tech,Computer Science,<7,True
STU006759,Female,MCA,Computer Applications,8-9,True
STU006760,Male,M.Tech,Data Science,8-9,True
STU006761,Female,M.Tech,Computer Science,7-8,True
STU006762,Female,M.Tech,VLSI,8-9,True
STU006763,Male,B.Tech,Civil,7-8,False
STU006764,Male,MBA,Operations,7-8,True
STU006765,Male,MBA,Finance,8-9,False
STU006766,Female,B.Tech,Computer Science,8-9,True
STU006767,Male,M.Tech,VLSI,9+,True
STU006768,Female,B.Tech,Civil,7-8,True
STU006769,Female,B.Tech,Electronics,7-8,True
STU006770,Male,MBA,Finance,<7,False
STU006771,Male,M.Tech,VLSI,8-9,False
STU006772,Male,MCA,Computer Applications,7-8,True
STU006773,Male,MCA,Computer Applications,8-9,True
STU006774,Female,B.Tech,Computer Science,8-9,True
STU006775,Male,B.Tech,Electronics,8-9,True
STU006776,Female,MBA,Operations,7-8,True
STU006777,Female,M.Tech,Computer Science,7-8,True
STU006778,Female,MCA,Computer Applications,8-9,False
STU006779,Male,B.Tech,Civil,7-8,False
STU006780,Male,M.Tech,Data Science,7-8,False
STU006781,Male,MCA,Computer Applications,9+,True
STU006782,Male,B.Tech,Electronics,9+,False
STU006783,Male,MCA,Computer Applications,<7,True
STU006784,Female,MBA,Marketing,9+,True
STU006785,Male,M.Tech,Computer Science,8-9,False
STU006786,Male,M.Tech,Computer Science,<7,False
STU006787,Male,B.Tech,Mechanical,9+,True
STU006788,Male,B.Tech,Electronics,<7,True
STU006789,Male,MBA,Marketing,<7,False
STU006790,Male,B.Tech,Mechanical,7-8,False
STU006791,Male,MBA,Marketing,7-8,False
STU006792,Male,MCA,Computer Applications,7-8,False
STU006793,Female,MCA,Computer Applications,8-9,False
STU006794,Female,B.Tech,Computer Science,9+,True
STU006795,Male,MCA,Computer Applications,8-9,False
STU006796,Male,MCA,Computer Applications,7-8,False
STU006797,Female,MCA,Computer Applications,7-8,True
STU006798,Female,MBA,Marketing,8-9,True
STU006799,Female,M.Tech,VLSI,7-8,False
STU006800,Male,MCA,Computer Applications,7-8,False
STU006801,Male,MCA,Computer Applications,8-9,False
STU006802,Female,MCA,Computer Applications,<7,True
STU006803,Male,M.Tech,VLSI,7-8,True
STU006804,Female,M.Tech,Data Science,8-9,True
STU006805,Male,M.Tech,Computer Science,7-8,False
STU006806,Male,M.Tech,VLSI,9+,True
STU006807,Female,B.Tech,Civil,8-9,False
STU006808,Male,MBA,Finance,<7,True
STU006809,Female,MCA,Computer Applications,7-8,False
STU006810,Male,M.Tech,Data Science,8-9,False
STU006811,Male,B.Tech,Civil,7-8,True
STU006812,Female,MCA,Computer Applications,<7,False
STU006813,Male,MCA,Computer Applications,8-9,True
STU006814,Male,B.Tech,Computer Science,<7,True
STU006815,Male,MBA,Marketing,8-9,True
STU006816,Male,MBA,Marketing,<7,True
STU006817,Male,MCA,Computer Applications,7-8,False
STU006818,Male,MBA,Operations,7-8,True
STU006819,Male,MBA,Marketing,8-9,False
STU006820,Female,MBA,Finance,8-9,False
STU006821,Male,MCA,Computer Applications,7-8,False
STU006822,Male,M.Tech,VLSI,8-9,False
STU006823,Male,B.Tech,Civil,8-9,True
STU006824,Female,M.Tech,VLSI,7-8,False
STU006825,Male,MCA,Computer Applications,<7,True
STU006826,Male,M.Tech,Computer Science,<7,True
STU006827,Male,M.Tech,Data Science,8-9,False
STU006828,Female,M.Tech,Data Science,7-8,True
STU006829,Female,B.Tech,Electronics,7-8,True
STU006830,Male,MCA,Computer Applications,7-8,False
STU006831,Male,MBA,Operations,<7,True
STU006832,Male,MBA,Operations,8-9,False
STU006833,Female,MCA,Computer Applications,<7,True
STU006834,Male,MBA,Finance,9+,True
STU006835,Male,MBA,Marketing,8-9,False
STU006836,Male,B.Tech,Electronics,8-9,False
STU006837,Male,B.Tech,Electronics,7-8,True
STU006838,Female,MCA,Computer Applications,9+,True
STU006839,Male,B.Tech,Mechanical,8-9,True
STU006840,Female,MCA,Computer Applications,8-9,True
STU006841,Male,MBA,Marketing,7-8,False
STU006842,Male,M.Tech,Data Science,8-9,False
STU006843,Male,MCA,Computer Applications,8-9,True
STU006844,Male,MBA,Marketing,7-8,False
STU006845,Female,MBA,Operations,<7,True
STU006846,Male,M.Tech,Data Science,<7,False
STU006847,Male,MBA,Finance,7-8,True
STU006848,Male,MCA,Computer Applications,7-8,False
STU006849,Male,MBA,Finance,7-8,False
STU006850,Female,MCA,Computer Applications,9+,False
STU006851,Male,MBA,Marketing,8-9,True
STU006852,Male,MCA,Computer Applications,<7,True
STU006853,Female,MCA,Computer Applications,9+,True
STU006854,Male,M.Tech,VLSI,8-9,False
STU006855,Male,MCA,Computer Applications,<7,False
STU006856,Female,M.Tech,Computer Science,7-8,False
STU006857,Male,MBA,Finance,7-8,False
STU006858,Male,M.Tech,Data Science,7-8,False
STU006859,Female,MCA,Computer Applications,8-9,False
STU006860,Male,MBA,Operations,7-8,False
STU006861,Male,B.Tech,Computer Science,8-9,False
STU006862,Male,MCA,Computer Applications,7-8,True
STU006863,Male,MCA,Computer Applications,8-9,False
STU006864,Male,B.Tech,Mechanical,7-8,False
STU006865,Female,MCA,Computer Applications,8-9,False
STU006866,Female,B.Tech,Civil,9+,False
STU006867,Male,M.Tech,VLSI,<7,True
STU006868,Male,B.Tech,Mechanical,8-9,False
STU006869,Male,MBA,Finance,8-9,True
STU006870,Male,M.Tech,VLSI,7-8,True
STU006871,Male,MBA,Finance,9+,True
STU006872,Female,B.Tech,Computer Science,8-9,False
STU006873,Female,MCA,Computer Applications,<7,True
STU006874,Male,B.Tech,Civil,7-8,False
STU006875,Male,B.Tech,Computer Science,8-9,True
